Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
CCSS.Math,6.EE.A.2.c,"Evaluate expressions at specific values of their variables. Include expressions that arise from formulas used in real-world problems. Perform arithmetic operations, including those involving whole-number exponents, in the conventional order when there are no parentheses to specify a particular order (Order of Operations).",Video,Worked example: Order of operations (PEMDAS),https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-exponents-and-order-of-operations/cc-6th-order-of-operations/v/more-complicated-order-of-operations-example
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Video,Combining like terms,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-combining-like-terms/v/combining-like-terms-1
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Exercise,Combining like terms,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-combining-like-terms/e/combining-like-terms-0.5
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Video,Combining like terms example,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-combining-like-terms/v/combining-like-terms-2
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Exercise,Create equivalent expressions by factoring,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/e/create-equivalent-expressions-by-factoring
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Video,Distributive property over addition,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/v/the-distributive-property
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Video,Distributive property over subtraction,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/v/the-distributive-property-2
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Video,Distributive property with variables,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/v/distributive-property-with-variables-exercise
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Exercise,Distributive property with variables,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/e/distributive-property-with-variables
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Exercise,Factor with distributive property (variables),https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/e/factor-with-distributive-property--variables-
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Video,Factor with the distributive property,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-gcf/v/distributive-property-exercise-2
CCSS.Math,6.EE.A.3,Apply the properties of operations to generate equivalent expressions.,Exercise,Factor with the distributive property (no variables),https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-gcf/e/distributive_property
CCSS.Math,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",Video,Combining like terms,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-combining-like-terms/v/combining-like-terms-1
CCSS.Math,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",Exercise,Combining like terms,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-combining-like-terms/e/combining-like-terms-0.5
CCSS.Math,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",Video,Combining like terms example,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-combining-like-terms/v/combining-like-terms-2
CCSS.Math,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",Exercise,Create equivalent expressions by factoring,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/e/create-equivalent-expressions-by-factoring
CCSS.Math,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",Video,Distributive property with variables,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/v/distributive-property-with-variables-exercise
CCSS.Math,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",Exercise,Distributive property with variables,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/e/distributive-property-with-variables
CCSS.Math,6.EE.A.4,"Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",Exercise,Factor with distributive property (variables),https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-distributive-property/e/factor-with-distributive-property--variables-
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Video,Dividing both sides of an equation,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/v/intuition-why-we-divide-both-sides
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Exercise,Identify equations from visual models (hanger diagrams),https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/e/identify-equations-from-visual-models
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Exercise,Identify equations from visual models (tape diagrams),https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/e/identify-and-solve-equations-from-visual-models
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Article,Intro to equations,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-intro-equations/a/introduction-to-equations
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Video,One-step equations intuition,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/v/one-step-equation-intuition
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Video,Representing a relationship with an equation,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/v/representing-a-relationship-with-a-simple-equation
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Video,Same thing to both sides of equations,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/v/why-we-do-the-same-thing-to-both-sides-simple-equations
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Exercise,Solve equations from visual models,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-solving-equations/e/visualize-equations
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Video,Testing solutions to equations,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-intro-equations/v/testing-solutions-to-equation
CCSS.Math,6.EE.B.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.",Exercise,Testing solutions to equations,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-equations-and-inequalities/cc-6th-intro-equations/e/testing-solutions-of-equations-inequalities
