Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
NGSS.MS,MS-PS1.A.4,"In a liquid, the molecules are constantly in contact with others; in a gas, they are widely spaced except when they happen to collide. In a solid, atoms are closely spaced and may vibrate in position but do not change relative locations.",Exercise,Understand: states of matter,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:physical-properties-of-matter/xc370bc422b7f75fc:states-of-matter-and-phase-changes/e/understand-states-of-matter
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Exercise,Apply: compounds and chemical formulas,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:compounds/e/apply-compounds-and-chemical-formulas
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Exercise,Apply: mixtures,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:mixtures/e/apply-mixtures
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Video,Compounds and chemical formulas,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:compounds/v/compounds-and-chemical-formulas
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Article,"Molecules, compounds, and chemical formulas",https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:compounds/a/compounds-and-chemical-formulas
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Video,"Molecules, crystals, and diatomic elements",https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:compounds/v/molecules-crystals-and-diatomic-elements
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Video,Properties of homogeneous mixtures,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:mixtures/v/properties-of-homogeneous-mixtures
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Exercise,Understand: compounds and chemical formulas,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:compounds/e/understand-compounds-and-chemical-formulas
NGSS.MS,MS-PS1.A.5,"Solids may be formed from molecules, or they may be extended structures with repeating subunits (e.g., crystals).",Exercise,Understand: mixtures,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:classifying-matter/xc370bc422b7f75fc:mixtures/e/understand-mixtures
NGSS.MS,MS-PS1.A.6,The changes of state that occur with variations in temperature or pressure can be described and predicted using these models of matter.,Exercise,Apply: phase changes,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:physical-properties-of-matter/xc370bc422b7f75fc:states-of-matter-and-phase-changes/e/apply-phase-changes
NGSS.MS,MS-PS1.A.6,The changes of state that occur with variations in temperature or pressure can be described and predicted using these models of matter.,Video,Phase changes,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:physical-properties-of-matter/xc370bc422b7f75fc:states-of-matter-and-phase-changes/v/phase-changes
NGSS.MS,MS-PS1.A.6,The changes of state that occur with variations in temperature or pressure can be described and predicted using these models of matter.,Exercise,Understand: phase changes,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:physical-properties-of-matter/xc370bc422b7f75fc:states-of-matter-and-phase-changes/e/understand-phase-changes
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Exercise,Apply: balancing chemical equations,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-reactions/e/apply-balancing-chemical-equations
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Exercise,Apply: chemical changes,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-changes-ms/e/apply-chemical-changes
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Exercise,Apply: chemical equations,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-reactions/e/apply-chemical-equations
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Video,Chemical changes,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-changes-ms/v/chemical-changes
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Video,Chemical equations,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-reactions/v/chemical-equations
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Video,Chemical reactions,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-reactions/v/chemical-reactions
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Exercise,Understand: chemical changes,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-changes-ms/e/understand-chemical-changes
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Exercise,Understand: chemical equations,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-reactions/e/understand-chemical-equations
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Video,Worked examples: Balancing chemical equations,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-reactions/v/worked-examples-balancing-chemical-equations
NGSS.MS,MS-PS1.B.1,"Substances react chemically in characteristic ways. In a chemical process, the atoms that make up the original substances are regrouped into different molecules, and these new substances have different properties from those of the reactants.",Video,Worked examples: Balancing more complex chemical equations,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:chemical-changes/xc370bc422b7f75fc:chemical-reactions/v/worked-examples-balancing-more-complex-chemical-equations
NGSS.MS,MS-PS3.A.1,"The term “heat” as used in everyday language refers both to thermal energy (the motion of atoms or molecules within a substance) and the transfer of that thermal energy from one object to another. In science, heat is used only for this second meaning; it refers to the energy transferred due to the temperature difference between two objects.",Exercise,Apply: heat capacity,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:thermal-energy-and-heat/xc370bc422b7f75fc:heat-capacity/e/apply-heat-capacity-ms
NGSS.MS,MS-PS3.A.1,"The term “heat” as used in everyday language refers both to thermal energy (the motion of atoms or molecules within a substance) and the transfer of that thermal energy from one object to another. In science, heat is used only for this second meaning; it refers to the energy transferred due to the temperature difference between two objects.",Exercise,Apply: temperature and heat,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:thermal-energy-and-heat/xc370bc422b7f75fc:temperature-and-heat/e/apply-temperature-and-heat
NGSS.MS,MS-PS3.A.1,"The term “heat” as used in everyday language refers both to thermal energy (the motion of atoms or molecules within a substance) and the transfer of that thermal energy from one object to another. In science, heat is used only for this second meaning; it refers to the energy transferred due to the temperature difference between two objects.",Video,Heat capacity,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:thermal-energy-and-heat/xc370bc422b7f75fc:heat-capacity/v/heat-capacity-ms
NGSS.MS,MS-PS3.A.1,"The term “heat” as used in everyday language refers both to thermal energy (the motion of atoms or molecules within a substance) and the transfer of that thermal energy from one object to another. In science, heat is used only for this second meaning; it refers to the energy transferred due to the temperature difference between two objects.",Video,Thermal energy and heat transfer,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:thermal-energy-and-heat/xc370bc422b7f75fc:temperature-and-heat/v/thermal-energy-and-heat-transfer
NGSS.MS,MS-PS3.A.1,"The term “heat” as used in everyday language refers both to thermal energy (the motion of atoms or molecules within a substance) and the transfer of that thermal energy from one object to another. In science, heat is used only for this second meaning; it refers to the energy transferred due to the temperature difference between two objects.",Exercise,Understand: heat capacity,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:thermal-energy-and-heat/xc370bc422b7f75fc:heat-capacity/e/understand-heat-capacity-ms
NGSS.MS,MS-PS3.A.2,"The temperature of a system is proportional to the average internal kinetic energy and potential energy per atom or molecule (whichever is the appropriate building block for the system’s material). The details of that relationship depend on the type of atom or molecule and the interactions among the atoms in the material. Temperature is not a direct measure of a system's total thermal energy. The total thermal energy (sometimes called the total internal energy) of a system depends jointly on the temperature, the total number of atoms in the system, and the state of the material.",Exercise,Apply: heat capacity,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:thermal-energy-and-heat/xc370bc422b7f75fc:heat-capacity/e/apply-heat-capacity-ms
NGSS.MS,MS-PS3.A.2,"The temperature of a system is proportional to the average internal kinetic energy and potential energy per atom or molecule (whichever is the appropriate building block for the system’s material). The details of that relationship depend on the type of atom or molecule and the interactions among the atoms in the material. Temperature is not a direct measure of a system's total thermal energy. The total thermal energy (sometimes called the total internal energy) of a system depends jointly on the temperature, the total number of atoms in the system, and the state of the material.",Exercise,Apply: phase changes,https://www.khanacademy.org/science/ms-chemistry/xc370bc422b7f75fc:physical-properties-of-matter/xc370bc422b7f75fc:states-of-matter-and-phase-changes/e/apply-phase-changes
